        0.8520E+01       -0.9377E+01       -0.2064E-10
        0.1278E+02       -0.9377E+01       -0.2049E-10
        0.1704E+02       -0.9377E+01       -0.2048E-10
        0.2130E+02       -0.9377E+01       -0.2108E-10

        0.4260E+01       -0.9370E+01       -0.1948E-10
        0.8520E+01       -0.9370E+01       -0.1895E-10
        0.1278E+02       -0.9370E+01       -0.1881E-10
        0.1704E+02       -0.9370E+01       -0.1884E-10
        0.2130E+02       -0.9370E+01       -0.1945E-10

        0.4260E+01       -0.9363E+01       -0.1847E-10
        0.8520E+01       -0.9363E+01       -0.1801E-10
        0.1278E+02       -0.9363E+01       -0.1788E-10
        0.1704E+02       -0.9363E+01       -0.1794E-10
        0.2130E+02       -0.9363E+01       -0.1845E-10

        0.4260E+01       -0.9356E+01       -0.1775E-10
        0.8520E+01       -0.9356E+01       -0.1738E-10
        0.1278E+02       -0.9356E+01       -0.1726E-10
        0.1704E+02       -0.9356E+01       -0.1735E-10
        0.2130E+02       -0.9356E+01       -0.1772E-10

        0.4260E+01       -0.9349E+01       -0.1723E-10
        0.8520E+01       -0.9349E+01       -0.1694E-10
        0.1278E+02       -0.9349E+01       -0.1682E-10
        0.1704E+02       -0.9349E+01       -0.1692E-10
        0.2130E+02       -0.9349E+01       -0.1719E-10

        0.4260E+01       -0.9342E+01       -0.1732E-10
        0.8520E+01       -0.9342E+01       -0.1692E-10
        0.1278E+02       -0.9342E+01       -0.1681E-10
        0.1704E+02       -0.9342E+01       -0.1692E-10
        0.2130E+02       -0.9342E+01       -0.1728E-10

        0.4260E+01       -0.9335E+01       -0.1241E-10
        0.8520E+01       -0.9335E+01       -0.1276E-10
        0.1278E+02       -0.9335E+01       -0.1270E-10
        0.1704E+02       -0.9335E+01       -0.1282E-10
        0.2130E+02       -0.9335E+01       -0.1240E-10

        0.4260E+01       -0.9328E+01       -0.1514E-10
        0.8520E+01       -0.9328E+01       -0.1623E-10
        0.1278E+02       -0.9328E+01       -0.1614E-10
        0.1704E+02       -0.9328E+01       -0.1634E-10
        0.2130E+02       -0.9328E+01       -0.1510E-10

        0.4260E+01       -0.9321E+01       -0.1438E-10
        0.8520E+01       -0.9321E+01       -0.1525E-10
        0.1278E+02       -0.9321E+01       -0.1519E-10
        0.1704E+02       -0.9321E+01       -0.1537E-10
        0.2130E+02       -0.9321E+01       -0.1434E-10

        0.4260E+01       -0.9314E+01       -0.1381E-10
        0.8520E+01       -0.9314E+01       -0.1474E-10
        0.1278E+02       -0.9314E+01       -0.1469E-10
        0.1704E+02       -0.9314E+01       -0.1487E-10
        0.2130E+02       -0.9314E+01       -0.1378E-10

        0.4260E+01       -0.9307E+01       -0.1320E-10
        0.8520E+01       -0.9307E+01       -0.1424E-10
        0.1278E+02       -0.9307E+01       -0.1420E-10
        0.1704E+02       -0.9307E+01       -0.1438E-10
        0.2130E+02       -0.9307E+01       -0.1319E-10

        0.4260E+01       -0.9300E+01       -0.1255E-10
        0.8520E+01       -0.9300E+01       -0.1370E-10
        0.1278E+02       -0.9300E+01       -0.1369E-10
        0.1704E+02       -0.9300E+01       -0.1386E-10
        0.2130E+02       -0.9300E+01       -0.1256E-10

        0.4260E+01       -0.9293E+01       -0.1185E-10
        0.8520E+01       -0.9293E+01       -0.1312E-10
        0.1278E+02       -0.9293E+01       -0.1313E-10
        0.1704E+02       -0.9293E+01       -0.1329E-10
        0.2130E+02       -0.9293E+01       -0.1190E-10

        0.4260E+01       -0.9286E+01       -0.1110E-10
        0.8520E+01       -0.9286E+01       -0.1248E-10
        0.1278E+02       -0.9286E+01       -0.1252E-10
        0.1704E+02       -0.9286E+01       -0.1266E-10
        0.2130E+02       -0.9286E+01       -0.1118E-10

        0.4260E+01       -0.9279E+01       -0.1029E-10
        0.8520E+01       -0.9279E+01       -0.1178E-10
        0.1278E+02       -0.9279E+01       -0.1184E-10
        0.1704E+02       -0.9279E+01       -0.1197E-10
        0.2130E+02       -0.9279E+01       -0.1041E-10

        0.4260E+01       -0.9272E+01       -0.9410E-11
        0.8520E+01       -0.9272E+01       -0.1101E-10
        0.1278E+02       -0.9272E+01       -0.1110E-10
